12:34:02.921 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:34:23.998 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:35:20.077 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:37:49.449 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:50:30.595 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:51:40.097 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:52:08.919 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:52:54.094 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:56:20.525 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:59:16.406 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:59:28.259 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:00:07.978 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:01:17.237 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:03:43.933 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:09:54.612 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:10:21.730 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:11:24.733 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:11:39.415 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:12:11.174 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:13:37.997 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:20:10.685 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:20:45.743 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:23:37.824 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:25:46.061 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:26:32.133 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:27:18.756 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:32:51.102 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
13:52:05.246 ERROR - Unexpected error while parsing XMD response ￿: com.google.gson.JsonSyntaxException: com.google.gson.stream.MalformedJsonException: invalid number or unquoted string near  
11:58:16.285 ERROR - FPGA Configuration failed.Connection to Board Failed


    Failed to Open JTAG Cable
    Cable target is not connected to the host
 
11:58:40.026 ERROR - FPGA Configuration failed.Connection to Board Failed


    Failed to connect to Xilinx hw_server. Check if the
    hw_server is running and correct TCP port is used.
 
11:58:51.510 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:01:05.894 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:01:54.054 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:02:13.516 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:02:46.752 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:04:18.598 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:06:02.339 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:06:40.601 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
12:08:53.495 INFO  - FPGA configured successfully with bitstream "/usr/userfs/a/az579/Workspace/EMBS/FPGA/P3/P3_hw_platform/download.bit" 
